Year,Country,Total Emissions
1830,CRI,0
1830,CUB,0
1830,CUW,0
1830,CXR,0
1830,CYP,0
1830,CZE,0
1830,DJI,0
1830,DMA,0
1830,DNK,0
1830,BTN,0
1830,BRB,0
1830,DZA,0
1830,BDI,0
1830,AFG,0
1830,AGO,0
1830,AIA,0
1830,ALB,0
1830,AND,0
1830,ARE,0
1830,ARG,0
1830,ATA,0
1830,ATG,0
1830,AUS,0
1830,BEN,0
1830,BRA,0
1830,BES,0
1830,BFA,0
1830,BGD,0
1830,BGR,0
1830,BHR,0
1830,BHS,0
1830,BIH,0
1830,BLZ,0
1830,BMU,0
1830,BOL,0
1830,DOM,0
1830,ECU,0
1830,LUX,0
1830,KIR,0
1830,IRN,0
1830,IRQ,0
1830,ISL,0
1830,ISR,0
1830,ITA,0
1830,JAM,0
1830,JOR,0
1830,JPN,0
1830,KEN,0
1830,KHM,0
1830,KNA,0
1830,IND,0
1830,KOR,0
1830,KWT,0
1830,LAO,0
1830,LBN,0
1830,LBR,0
1830,AF,0
1830,LCA,0
1830,LIE,0
1830,LKA,0
1830,LSO,0
1830,IRL,0
1830,IDN,0
1830,EGY,0
1830,GMB,0
1830,ERI,0
1830,ETH,0
1830,FIN,0
1830,FJI,0
1830,FRO,0
1830,FSM,0
1830,GAB,0
1830,GHA,0
1830,GIN,0
1830,GLP,0
1830,GNB,0
1830,HTI,0
1830,GNQ,0
1830,GRC,0
1830,GRD,0
1830,GRL,0
1830,GTM,0
1830,GUF,0
1830,GUY,0
1830,HKG,0
1830,HND,0
1830,HRV,0
1830,ZWE,0
1831,OWID_WRL,84528480
1831,GBR,65765136
1831,FRA,6052928
1831,DEU,4590992
1831,BEL,4462752
1831,USA,2264352
1831,POL,809744
1831,AUT,479984
1831,HUN,69616
1831,RUS,13413
1831,UKR,4256
1831,CAN,3664
1831,ESP,3664
1831,NOR,3664
1831,KAZ,1456
1831,BLR,610
1831,UZB,596
1831,AZE,292
1831,MDA,236
1831,LTU,228
1831,EST,221
1831,TKM,186
1831,LVA,146
1831,KGZ,129
1831,GEO,90
1831,TJK,75
1831,ARM,50
1831,NZL,0
1831,NGA,0
1831,NIC,0
1831,NIU,0
1831,NLD,0
1831,WSM,0
1831,WLF,0
1831,NPL,0
1831,NRU,0
1831,OMN,0
1831,NCL,0
1831,OWID_KOS,0
1831,VUT,0
1831,PAK,0
1831,PAN,0
1831,PER,0
1831,PHL,0
1831,PLW,0
1831,PNG,0
1831,VNM,0
1831,PRI,0
1831,NER,0
1831,MYT,0
1831,NAM,0
1831,MYS,0
1831,ZMB,0
1831,ZAF,0
1831,MDG,0
1831,MDV,0
1831,MEX,0
1831,MHL,0
1831,MKD,0
1831,MLI,0
1831,MLT,0
1831,MMR,0
1831,MNE,0
1831,MNG,0
1831,MOZ,0
1831,MRT,0
1831,MSR,0
1831,MTQ,0
1831,YEM,0
1831,MUS,0
1831,MWI,0
1831,PRK,0
1831,TUV,0
1831,TUR,0
1831,TCA,0
1831,STP,0
1831,SUR,0
1831,SVK,0
1831,SVN,0
1831,SWE,0
1831,SWZ,0
1831,SXM,0
1831,SYC,0
1831,SYR,0
1831,UGA,0
1831,SRB,0
1831,TCD,0
1831,TGO,0
1831,THA,0
1831,TZA,0
1831,TLS,0
1831,TON,0
1831,TTO,0
1831,TUN,0
1831,TWN,0
1831,SSD,0
1831,SPM,0
1831,PRT,0
1831,MAR,0
1831,PRY,0
1831,PSE,0
1831,VGB,0
1831,PYF,0
1831,QAT,0
1831,REU,0
1831,VEN,0
1831,VCT,0
1831,ROU,0
1831,RWA,0
1831,SOM,0
1831,SAU,0
1831,SDN,0
1831,SEN,0
1831,SGP,0
1831,SHN,0
1831,URY,0
1831,SLB,0
1831,SLE,0
1831,SLV,0
1831,ABW,0
1831,LBY,0
1831,MAC,0
1831,COL,0
1831,BWA,0
1831,CAF,0
1831,CHE,0
1831,CHL,0
1831,CHN,0
1831,CIV,0
1831,CMR,0
1831,COD,0
1831,COG,0
1831,COK,0
1831,COM,0
1831,BRN,0
1831,CPV,0
1831,CRI,0
1831,CUB,0
1831,CUW,0
1831,CXR,0
1831,CYP,0
1831,CZE,0
1831,DJI,0
1831,DMA,0
1831,DNK,0
1831,BTN,0
1831,BRB,0
1831,DZA,0
1831,BDI,0
1831,AFG,0
1831,AGO,0
1831,AIA,0
1831,ALB,0
1831,AND,0
1831,ARE,0
1831,ARG,0
1831,ATA,0
1831,ATG,0
1831,AUS,0
1831,BEN,0
1831,BRA,0
1831,BES,0
1831,BFA,0
1831,BGD,0
1831,BGR,0
1831,BHR,0
1831,BHS,0
1831,BIH,0
1831,BLZ,0
1831,BMU,0
1831,BOL,0
1831,DOM,0
1831,ECU,0
1831,LUX,0
1831,KIR,0
1831,IRN,0
1831,IRQ,0
1831,ISL,0
1831,ISR,0
1831,ITA,0
1831,JAM,0
1831,JOR,0
1831,JPN,0
1831,KEN,0
1831,KHM,0
1831,KNA,0
1831,IND,0
1831,KOR,0
1831,KWT,0
1831,LAO,0
1831,LBN,0
1831,LBR,0
1831,AF,0
1831,LCA,0
1831,LIE,0
1831,LKA,0
1831,LSO,0
1831,IRL,0
1831,IDN,0
1831,EGY,0
1831,GMB,0
1831,ERI,0
1831,ETH,0
1831,FIN,0
1831,FJI,0
1831,FRO,0
1831,FSM,0
1831,GAB,0
1831,GHA,0
1831,GIN,0
1831,GLP,0
1831,GNB,0
1831,HTI,0
1831,GNQ,0
1831,GRC,0
1831,GRD,0
1831,GRL,0
1831,GTM,0
1831,GUF,0
1831,GUY,0
1831,HKG,0
1831,HND,0
1831,HRV,0
1831,ZWE,0
1832,OWID_WRL,85111056
1832,GBR,65589264
1832,FRA,6679472
1832,BEL,4715568
1832,DEU,3447824
1832,USA,3022800
1832,POL,1033248
1832,AUT,512960
1832,HUN,87936
1832,RUS,8942
1832,ESP,3664
1832,CAN,3664
1832,UKR,2837
1832,KAZ,971
1832,BLR,407
1832,UZB,398
1832,AZE,194
1832,MDA,157
1832,LTU,152
1832,EST,147
1832,TKM,124
1832,LVA,97
1832,KGZ,86
1832,GEO,60
1832,TJK,50
1832,ARM,34
1832,OMN,0
1832,NGA,0
1832,NIC,0
1832,NIU,0
1832,NLD,0
1832,WSM,0
1832,NOR,0
1832,NPL,0
1832,NRU,0
1832,NZL,0
1832,TWN,0
1832,NER,0
1832,WLF,0
1832,PAK,0
1832,PAN,0
1832,PER,0
1832,PHL,0
1832,PLW,0
1832,PNG,0
1832,VUT,0
1832,PRI,0
1832,OWID_KOS,0
1832,NAM,0
1832,NCL,0
1832,MMR,0
1832,ZMB,0
1832,ZAF,0
1832,MDG,0
1832,MDV,0
1832,MEX,0
1832,MHL,0
1832,MKD,0
1832,MLI,0
1832,MLT,0
1832,MNE,0
1832,MYT,0
1832,MNG,0
1832,MOZ,0
1832,MRT,0
1832,MSR,0
1832,MTQ,0
1832,YEM,0
1832,MUS,0
1832,MWI,0
1832,MYS,0
1832,PRK,0
1832,VNM,0
1832,TUV,0
1832,URY,0
1832,SUR,0
1832,SVK,0
1832,SVN,0
1832,SWE,0
1832,SWZ,0
1832,SXM,0
1832,SYC,0
1832,SYR,0
1832,TCA,0
1832,TCD,0
1832,SSD,0
1832,TGO,0
1832,THA,0
1832,UGA,0
1832,TLS,0
1832,TON,0
1832,TTO,0
1832,TUN,0
1832,TZA,0
1832,TUR,0
1832,STP,0
1832,SRB,0
1832,PRT,0
1832,RWA,0
1832,PRY,0
1832,PSE,0
1832,PYF,0
1832,QAT,0
1832,REU,0
1832,VGB,0
1832,VEN,0
1832,ROU,0
1832,MAR,0
1832,SAU,0
1832,SPM,0
1832,SDN,0
1832,SEN,0
1832,SGP,0
1832,SHN,0
1832,VCT,0
1832,SLB,0
1832,SLE,0
1832,SLV,0
1832,SOM,0
1832,ABW,0
1832,LBY,0
1832,MAC,0
1832,COL,0
1832,BWA,0
1832,CAF,0
1832,CHE,0
1832,CHL,0
1832,CHN,0
1832,CIV,0
1832,CMR,0
1832,COD,0
1832,COG,0
1832,COK,0
1832,COM,0
1832,BRN,0
1832,CPV,0
1832,CRI,0
1832,CUB,0
1832,CUW,0
1832,CXR,0
1832,CYP,0
1832,CZE,0
1832,DJI,0
1832,DMA,0
1832,DNK,0
1832,BTN,0
1832,BRB,0
1832,DZA,0
1832,BDI,0
1832,AFG,0
1832,AGO,0
1832,AIA,0
1832,ALB,0
1832,AND,0
1832,ARE,0
1832,ARG,0
1832,ATA,0
1832,ATG,0
1832,AUS,0
1832,BEN,0
1832,BRA,0
1832,BES,0
1832,BFA,0
1832,BGD,0
1832,BGR,0
1832,BHR,0
1832,BHS,0
1832,BIH,0
1832,BLZ,0
1832,BMU,0
1832,BOL,0
1832,DOM,0
1832,ECU,0
1832,LUX,0
1832,KIR,0
1832,IRN,0
1832,IRQ,0
1832,ISL,0
1832,ISR,0
1832,ITA,0
1832,JAM,0
1832,JOR,0
1832,JPN,0
1832,KEN,0
1832,KHM,0
1832,KNA,0
1832,IND,0
1832,KOR,0
1832,KWT,0
1832,LAO,0
1832,LBN,0
1832,LBR,0
1832,AF,0
1832,LCA,0
1832,LIE,0
1832,LKA,0
1832,LSO,0
1832,IRL,0
1832,IDN,0
1832,EGY,0
1832,GMB,0
1832,ERI,0
1832,ETH,0
1832,FIN,0
1832,FJI,0
1832,FRO,0
1832,FSM,0
1832,GAB,0
1832,GHA,0
1832,GIN,0
1832,GLP,0
1832,GNB,0
1832,HTI,0
1832,GNQ,0
1832,GRC,0
1832,GRD,0
1832,GRL,0
1832,GTM,0
1832,GUF,0
1832,GUY,0
1832,HKG,0
1832,HND,0
1832,HRV,0
1832,ZWE,0
1833,OWID_WRL,86807488
1833,GBR,65494000
1833,FRA,7247392
1833,BEL,4565344
1833,DEU,4378480
1833,USA,3528432
1833,POL,1073552
1833,AUT,428688
1833,HUN,65952
1833,RUS,11177
1833,ESP,3664
1833,CAN,3664
1833,UKR,3547
1833,KAZ,1213
1833,BLR,508
1833,UZB,497
1833,AZE,243
1833,MDA,197
1833,LTU,190
1833,EST,184
1833,TKM,155
1833,LVA,122
1833,KGZ,107
1833,GEO,75
1833,TJK,62
1833,ARM,42
1833,OMN,0
1833,NGA,0
1833,NIC,0
1833,NIU,0
1833,NLD,0
1833,WSM,0
1833,NOR,0
1833,NPL,0
1833,NRU,0
1833,NZL,0
1833,TWN,0
1833,NER,0
1833,WLF,0
1833,PAK,0
1833,PAN,0
1833,PER,0
1833,PHL,0
1833,PLW,0
1833,PNG,0
1833,VUT,0
1833,PRI,0
1833,OWID_KOS,0
1833,NAM,0
1833,NCL,0
1833,MMR,0
1833,ZMB,0
1833,ZAF,0
1833,MDG,0
1833,MDV,0
1833,MEX,0
1833,MHL,0
1833,MKD,0
1833,MLI,0
1833,MLT,0
1833,MNE,0
1833,MYT,0
1833,MNG,0
1833,MOZ,0
1833,MRT,0
1833,MSR,0
1833,MTQ,0
1833,YEM,0
1833,MUS,0
1833,MWI,0
1833,MYS,0
1833,PRK,0
1833,VNM,0
1833,TUV,0
1833,URY,0
1833,SUR,0
1833,SVK,0
1833,SVN,0
1833,SWE,0
1833,SWZ,0
1833,SXM,0
1833,SYC,0
1833,SYR,0
1833,TCA,0
1833,TCD,0
1833,SSD,0
1833,TGO,0
1833,THA,0
1833,UGA,0
1833,TLS,0
1833,TON,0
1833,TTO,0
1833,TUN,0
1833,TZA,0
1833,TUR,0
1833,STP,0
1833,SRB,0
1833,PRT,0
1833,RWA,0
1833,PRY,0
1833,PSE,0
1833,PYF,0
1833,QAT,0
1833,REU,0
1833,VGB,0
1833,VEN,0
1833,ROU,0
1833,MAR,0
1833,SAU,0
1833,SPM,0
1833,SDN,0
1833,SEN,0
1833,SGP,0
1833,SHN,0
1833,VCT,0
1833,SLB,0
1833,SLE,0
1833,SLV,0
1833,SOM,0
1833,ABW,0
1833,LBY,0
1833,MAC,0
1833,COL,0
1833,BWA,0
1833,CAF,0
1833,CHE,0
1833,CHL,0
1833,CHN,0
1833,CIV,0
1833,CMR,0
1833,COD,0
1833,COG,0
1833,COK,0
1833,COM,0
1833,BRN,0
1833,CPV,0
1833,CRI,0
1833,CUB,0
1833,CUW,0
1833,CXR,0
1833,CYP,0
1833,CZE,0
1833,DJI,0
1833,DMA,0
1833,DNK,0
1833,BTN,0
1833,BRB,0
1833,DZA,0
1833,BDI,0
1833,AFG,0
1833,AGO,0
1833,AIA,0
1833,ALB,0
1833,AND,0
1833,ARE,0
1833,ARG,0
1833,ATA,0
1833,ATG,0
1833,AUS,0
1833,BEN,0
1833,BRA,0
1833,BES,0
1833,BFA,0
1833,BGD,0
1833,BGR,0
1833,BHR,0
1833,BHS,0
1833,BIH,0
1833,BLZ,0
1833,BMU,0
1833,BOL,0
1833,DOM,0
1833,ECU,0
1833,LUX,0
1833,KIR,0
1833,IRN,0
1833,IRQ,0
1833,ISL,0
1833,ISR,0
1833,ITA,0
1833,JAM,0
1833,JOR,0
1833,JPN,0
1833,KEN,0
1833,KHM,0
1833,KNA,0
1833,IND,0
1833,KOR,0
1833,KWT,0
1833,LAO,0
1833,LBN,0
1833,LBR,0
1833,AF,0
1833,LCA,0
1833,LIE,0
1833,LKA,0
1833,LSO,0
1833,IRL,0
1833,IDN,0
1833,EGY,0
1833,GMB,0
1833,ERI,0
1833,ETH,0
1833,FIN,0
1833,FJI,0
1833,FRO,0
1833,FSM,0
1833,GAB,0
1833,GHA,0
1833,GIN,0
1833,GLP,0
1833,GNB,0
1833,HTI,0
1833,GNQ,0
1833,GRC,0
1833,GRD,0
1833,GRL,0
1833,GTM,0
1833,GUF,0
1833,GUY,0
1833,HKG,0
1833,HND,0
1833,HRV,0
1833,ZWE,0
1834,OWID_WRL,88485600
1834,GBR,65537968
1834,FRA,8921840
1834,DEU,4411456
1834,BEL,4407792
1834,USA,3381872
1834,POL,1128512
1834,AUT,586240
1834,HUN,69616
1834,SWE,32976
1834,CAN,3664
1834,ESP,3664
1834,MLI,0
1834,NOR,0
1834,NPL,0
1834,NRU,0
1834,NZL,0
1834,OMN,0
1834,OWID_KOS,0
1834,MDA,0
1834,PAK,0
1834,PAN,0
1834,PER,0
1834,PHL,0
1834,PLW,0
1834,MAR,0
1834,PNG,0
1834,MAC,0
1834,LVA,0
1834,PRI,0
1834,LUX,0
1834,PRK,0
1834,PRT,0
1834,PRY,0
1834,PSE,0
1834,MDG,0
1834,NLD,0
1834,MKD,0
1834,MDV,0
1834,MHL,0
1834,MLT,0
1834,MEX,0
1834,MMR,0
1834,MNE,0
1834,MNG,0
1834,MOZ,0
1834,MRT,0
1834,MSR,0
1834,MTQ,0
1834,MUS,0
1834,MWI,0
1834,MYS,0
1834,MYT,0
1834,NAM,0
1834,NCL,0
1834,PYF,0
1834,NER,0
1834,NGA,0
1834,NIC,0
1834,NIU,0
1834,ABW,0
1834,ROU,0
1834,QAT,0
1834,UKR,0
1834,TJK,0
1834,TKM,0
1834,TLS,0
1834,TON,0
1834,TTO,0
1834,TUN,0
1834,TUR,0
1834,TUV,0
1834,TWN,0
1834,TZA,0
1834,UGA,0
1834,URY,0
1834,REU,0
1834,UZB,0
1834,VCT,0
1834,VEN,0
1834,VGB,0
1834,VNM,0
1834,VUT,0
1834,WLF,0
1834,WSM,0
1834,YEM,0
1834,ZAF,0
1834,ZMB,0
1834,THA,0
1834,TGO,0
1834,TCD,0
1834,TCA,0
1834,LSO,0
1834,RUS,0
1834,RWA,0
1834,SAU,0
1834,SDN,0
1834,SEN,0
1834,SGP,0
1834,SHN,0
1834,SLB,0
1834,SLE,0
1834,SLV,0
1834,SOM,0
1834,SPM,0
1834,SRB,0
1834,SSD,0
1834,STP,0
1834,SUR,0
1834,SVK,0
1834,SVN,0
1834,SWZ,0
1834,SXM,0
1834,SYC,0
1834,SYR,0
1834,LTU,0
1834,LBY,0
1834,LKA,0
1834,BRA,0
1834,BRN,0
1834,BTN,0
1834,BWA,0
1834,CAF,0
1834,CHE,0
1834,CHL,0
1834,CHN,0
1834,CIV,0
1834,CMR,0
1834,COD,0
1834,COG,0
1834,COK,0
1834,COL,0
1834,COM,0
1834,CPV,0
1834,CRI,0
1834,CUB,0
1834,CUW,0
1834,CXR,0
1834,CYP,0
1834,CZE,0
1834,DJI,0
1834,DMA,0
1834,BRB,0
1834,BOL,0
1834,DOM,0
1834,BMU,0
1834,AFG,0
1834,AGO,0
1834,AIA,0
1834,ALB,0
1834,AND,0
1834,ARE,0
1834,ARG,0
1834,ARM,0
1834,ATA,0
1834,ATG,0
1834,AUS,0
1834,AZE,0
1834,BDI,0
1834,BEN,0
1834,BES,0
1834,BFA,0
1834,BGD,0
1834,BGR,0
1834,BHR,0
1834,BHS,0
1834,BIH,0
1834,BLR,0
1834,BLZ,0
1834,DNK,0
1834,DZA,0
1834,LIE,0
1834,HTI,0
1834,IND,0
1834,IRL,0
1834,IRN,0
1834,IRQ,0
1834,ISL,0
1834,ISR,0
1834,ITA,0
1834,JAM,0
1834,JOR,0
1834,JPN,0
1834,KAZ,0
1834,KEN,0
1834,KGZ,0
1834,KHM,0
1834,KIR,0
1834,KNA,0
1834,KOR,0
1834,KWT,0
1834,LAO,0
1834,LBN,0
1834,LBR,0
1834,AF,0
1834,LCA,0
1834,IDN,0
1834,HRV,0
1834,ECU,0
1834,HND,0
1834,EGY,0
1834,ERI,0
1834,EST,0
1834,ETH,0
1834,FIN,0
1834,FJI,0
1834,FRO,0
1834,FSM,0
1834,GAB,0
1834,GEO,0
1834,GHA,0
1834,GIN,0
1834,GLP,0
1834,GMB,0
1834,GNB,0
1834,GNQ,0
1834,GRC,0
1834,GRD,0
1834,GRL,0
1834,GTM,0
1834,GUF,0
1834,GUY,0
1834,HKG,0
1834,ZWE,0
1835,OWID_WRL,90445840
1835,GBR,65263168
1835,FRA,9258928
1835,DEU,4931744
1835,BEL,4759536
1835,USA,4316192
1835,POL,1209120
1835,AUT,633872
1835,HUN,51296
1835,NOR,14656
1835,CAN,3664
1835,ESP,3664
1835,MLI,0
1835,MKD,0
1835,NPL,0
1835,NRU,0
1835,NZL,0
1835,OMN,0
1835,OWID_KOS,0
1835,MDA,0
1835,PAK,0
1835,PAN,0
1835,PER,0
1835,PHL,0
1835,PLW,0
1835,MAR,0
1835,PNG,0
1835,MAC,0
1835,PRI,0
1835,LVA,0
1835,LUX,0
1835,PRK,0
1835,PRT,0
1835,PRY,0
1835,PSE,0
1835,MDG,0
1835,NLD,0
1835,MDV,0
1835,MTQ,0
1835,MHL,0
1835,MLT,0
1835,MEX,0
1835,MMR,0
1835,MNE,0
1835,MNG,0
1835,MOZ,0
1835,MRT,0
1835,MSR,0
1835,MUS,0
1835,NIU,0
1835,MWI,0
1835,MYS,0
1835,MYT,0
1835,NAM,0
1835,NCL,0
1835,PYF,0
1835,NER,0
1835,NGA,0
1835,NIC,0
1835,ABW,0
1835,ROU,0
1835,QAT,0
1835,UKR,0
1835,TJK,0
1835,TKM,0
1835,TLS,0
1835,TON,0
1835,TTO,0
1835,TUN,0
1835,TUR,0
1835,TUV,0
1835,TWN,0
1835,TZA,0
1835,UGA,0
1835,URY,0
1835,TGO,0
1835,UZB,0
1835,VCT,0
1835,VEN,0
1835,VGB,0
1835,VNM,0
1835,VUT,0
1835,WLF,0
1835,WSM,0
1835,YEM,0
1835,ZAF,0
1835,ZMB,0
1835,THA,0
1835,TCD,0
1835,REU,0
1835,SOM,0
1835,LSO,0
1835,RUS,0
1835,RWA,0
1835,SAU,0
1835,SDN,0
1835,SEN,0
1835,SGP,0
1835,SHN,0
1835,SLB,0
1835,SLE,0
1835,SLV,0
1835,SPM,0
1835,TCA,0
1835,SRB,0
1835,SSD,0
1835,STP,0
1835,SUR,0
1835,SVK,0
1835,SVN,0
1835,SWE,0
1835,SWZ,0
1835,SXM,0
1835,SYC,0
1835,SYR,0
1835,LTU,0
1835,LBY,0
1835,LKA,0
1835,BRA,0
1835,BRN,0
1835,BTN,0
1835,BWA,0
1835,CAF,0
1835,CHE,0
1835,CHL,0
1835,CHN,0
1835,CIV,0
1835,CMR,0
1835,COD,0
1835,COG,0
1835,COK,0
1835,COL,0
1835,COM,0
1835,CPV,0
1835,CRI,0
1835,CUB,0
1835,CUW,0
1835,CXR,0
1835,CYP,0
1835,CZE,0
1835,DJI,0
1835,DMA,0
1835,BRB,0
1835,BOL,0
1835,DOM,0
1835,BMU,0
1835,AFG,0
1835,AGO,0
1835,AIA,0
1835,ALB,0
1835,AND,0
1835,ARE,0
1835,ARG,0
1835,ARM,0
1835,ATA,0
1835,ATG,0
1835,AUS,0
1835,AZE,0
1835,BDI,0
1835,BEN,0
1835,BES,0
1835,BFA,0
1835,BGD,0
1835,BGR,0
1835,BHR,0
1835,BHS,0
1835,BIH,0
1835,BLR,0
1835,BLZ,0
1835,DNK,0
1835,DZA,0
1835,LIE,0
1835,HTI,0
1835,IND,0
1835,IRL,0
1835,IRN,0
1835,IRQ,0
1835,ISL,0
1835,ISR,0
1835,ITA,0
1835,JAM,0
1835,JOR,0
1835,JPN,0
1835,KAZ,0
1835,KEN,0
1835,KGZ,0
1835,KHM,0
1835,KIR,0
1835,KNA,0
1835,KOR,0
1835,KWT,0
1835,LAO,0
1835,LBN,0
1835,LBR,0
1835,AF,0
1835,LCA,0
1835,IDN,0
1835,HRV,0
1835,ECU,0
1835,HND,0
1835,EGY,0
1835,ERI,0
1835,EST,0
1835,ETH,0
1835,FIN,0
1835,FJI,0
1835,FRO,0
1835,FSM,0
1835,GAB,0
1835,GEO,0
1835,GHA,0
1835,GIN,0
1835,GLP,0
1835,GMB,0
1835,GNB,0
1835,GNQ,0
1835,GRC,0
1835,GRD,0
1835,GRL,0
1835,GTM,0
1835,GUF,0
1835,GUY,0
1835,HKG,0
1835,ZWE,0
1836,OWID_WRL,104775744
1836,GBR,76445696
1836,FRA,10636592
1836,BEL,5598592
1836,DEU,5191888
1836,USA,4730224
1836,POL,1370336
1836,AUT,674176
1836,HUN,84272
1836,ESP,21984
1836,NOR,18320
1836,CAN,3664
1836,PHL,0
1836,NPL,0
1836,NRU,0
1836,NZL,0
1836,OMN,0
1836,OWID_KOS,0
1836,MDA,0
1836,PAK,0
1836,PAN,0
1836,PER,0
1836,PLW,0
1836,MKD,0
1836,MAR,0
1836,PNG,0
1836,MAC,0
1836,PRI,0
1836,LVA,0
1836,LUX,0
1836,PRK,0
1836,PRT,0
1836,PRY,0
1836,PSE,0
1836,NLD,0
1836,MHL,0
1836,NIU,0
1836,NIC,0
1836,MLI,0
1836,MEX,0
1836,MDV,0
1836,MLT,0
1836,MDG,0
1836,MMR,0
1836,MNE,0
1836,MNG,0
1836,MOZ,0
1836,MRT,0
1836,MSR,0
1836,MTQ,0
1836,MUS,0
1836,MWI,0
1836,MYS,0
1836,MYT,0
1836,NAM,0
1836,NCL,0
1836,PYF,0
1836,NER,0
1836,NGA,0
1836,ABW,0
1836,ROU,0
1836,QAT,0
1836,UKR,0
1836,TJK,0
1836,TKM,0
1836,TLS,0
1836,TON,0
1836,TTO,0
1836,TUN,0
1836,TUR,0
1836,TUV,0
1836,TWN,0
1836,TZA,0
1836,UGA,0
1836,URY,0
1836,TGO,0
1836,UZB,0
1836,VCT,0
1836,VEN,0
1836,VGB,0
1836,VNM,0
1836,VUT,0
1836,WLF,0
1836,WSM,0
1836,YEM,0
1836,ZAF,0
1836,ZMB,0
1836,THA,0
1836,TCD,0
1836,REU,0
1836,SOM,0
1836,LSO,0
1836,RUS,0
1836,RWA,0
1836,SAU,0
1836,SDN,0
1836,SEN,0
1836,SGP,0
1836,SHN,0
1836,SLB,0
1836,SLE,0
1836,SLV,0
1836,SPM,0
1836,TCA,0
1836,SRB,0
1836,SSD,0
1836,STP,0
1836,SUR,0
1836,SVK,0
1836,SVN,0
1836,SWE,0
1836,SWZ,0
1836,SXM,0
1836,SYC,0
1836,SYR,0
1836,LTU,0
1836,LBY,0
1836,LKA,0
1836,BRA,0
1836,BRN,0
1836,BTN,0
1836,BWA,0
1836,CAF,0
1836,CHE,0
1836,CHL,0
1836,CHN,0
1836,CIV,0
1836,CMR,0
1836,COD,0
1836,COG,0
1836,COK,0
1836,COL,0
1836,COM,0
1836,CPV,0
1836,CRI,0
1836,CUB,0
1836,CUW,0
1836,CXR,0
1836,CYP,0
1836,CZE,0
1836,DJI,0
1836,DMA,0
1836,BRB,0
1836,BOL,0
1836,DOM,0
1836,BMU,0
1836,AFG,0
1836,AGO,0
1836,AIA,0
1836,ALB,0
1836,AND,0
1836,ARE,0
1836,ARG,0
1836,ARM,0
1836,ATA,0
1836,ATG,0
1836,AUS,0
1836,AZE,0
1836,BDI,0
1836,BEN,0
1836,BES,0
1836,BFA,0
1836,BGD,0
1836,BGR,0
1836,BHR,0
1836,BHS,0
1836,BIH,0
1836,BLR,0
1836,BLZ,0
1836,DNK,0
1836,DZA,0
1836,LIE,0
1836,HTI,0
1836,IND,0
1836,IRL,0
1836,IRN,0
1836,IRQ,0
1836,ISL,0
1836,ISR,0
1836,ITA,0
1836,JAM,0
1836,JOR,0
1836,JPN,0
1836,KAZ,0
1836,KEN,0
1836,KGZ,0
1836,KHM,0
1836,KIR,0
1836,KNA,0
1836,KOR,0
1836,KWT,0
1836,LAO,0
1836,LBN,0
1836,LBR,0
1836,AF,0
1836,LCA,0
1836,IDN,0
1836,HRV,0
1836,ECU,0
1836,HND,0
1836,EGY,0
1836,ERI,0
1836,EST,0
1836,ETH,0
1836,FIN,0
1836,FJI,0
1836,FRO,0
1836,FSM,0
1836,GAB,0
1836,GEO,0
1836,GHA,0
1836,GIN,0
1836,GLP,0
1836,GMB,0
1836,GNB,0
1836,GNQ,0
1836,GRC,0
1836,GRD,0
1836,GRL,0
1836,GTM,0
1836,GUF,0
1836,GUY,0
1836,HKG,0
1836,ZWE,0
1837,OWID_WRL,104691472
1837,GBR,73770976
1837,FRA,11351072
1837,BEL,5997968
1837,DEU,5950336
1837,USA,5305472
1837,POL,1472928
1837,AUT,707152
1837,HUN,69616
1837,ESP,36640
1837,NOR,25648
1837,CAN,3664
1837,PHL,0
1837,NPL,0
1837,NRU,0
1837,NZL,0
1837,OMN,0
1837,OWID_KOS,0
1837,MDA,0
1837,PAK,0
1837,PAN,0
1837,PER,0
1837,PLW,0
1837,MKD,0
1837,MAR,0
1837,PNG,0
1837,MAC,0
1837,PRI,0
1837,LVA,0
1837,LUX,0
1837,PRK,0
1837,PRT,0
1837,PRY,0
1837,PSE,0
1837,NLD,0
1837,MHL,0
1837,NIU,0
1837,NIC,0
1837,MLI,0
1837,MEX,0
1837,MDV,0
1837,MLT,0
1837,MDG,0
1837,MMR,0
1837,MNE,0
1837,MNG,0
1837,MOZ,0
1837,MRT,0
1837,MSR,0
1837,MTQ,0
1837,MUS,0
1837,MWI,0
1837,MYS,0
1837,MYT,0
1837,NAM,0
1837,NCL,0
1837,PYF,0
1837,NER,0
1837,NGA,0
1837,ABW,0
1837,ROU,0
1837,QAT,0
1837,UKR,0
1837,TJK,0
1837,TKM,0
1837,TLS,0
1837,TON,0
1837,TTO,0
1837,TUN,0
1837,TUR,0
1837,TUV,0
1837,TWN,0
1837,TZA,0
1837,UGA,0
1837,URY,0
1837,TGO,0
1837,UZB,0
1837,VCT,0
1837,VEN,0
1837,VGB,0
1837,VNM,0
1837,VUT,0
1837,WLF,0
1837,WSM,0
1837,YEM,0
1837,ZAF,0
1837,ZMB,0
1837,THA,0
1837,TCD,0
1837,REU,0
1837,SOM,0
1837,LSO,0
1837,RUS,0
1837,RWA,0
1837,SAU,0
1837,SDN,0
1837,SEN,0
1837,SGP,0
1837,SHN,0
1837,SLB,0
1837,SLE,0
1837,SLV,0
1837,SPM,0
1837,TCA,0
1837,SRB,0
1837,SSD,0
1837,STP,0
